id,start,end,method,host,path,url,statusCode,contentType,requestBytes,responseBytes
092,2026-07-31T03:40:09.8486612+09:00,2026-07-31T03:40:09.9439116+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtGnrlList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtGnrlList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1413,2159
093,2026-07-31T03:40:09.851669+09:00,2026-07-31T03:40:10.1810584+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1414,1939
094,2026-07-31T03:40:19.0507813+09:00,2026-07-31T03:40:19.1311034+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findMyGLIOList.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findMyGLIOList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1008,273
095,2026-07-31T03:40:19.1331086+09:00,2026-07-31T03:40:19.1570015+09:00,GET,sugangh.seowon.ac.kr,/com/SsoCtr/findSysdate.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findSysdate.do,200,text/xml;charset=UTF-8,860,453
096,2026-07-31T03:40:19.8017219+09:00,2026-07-31T03:40:19.9039012+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findSaplHopeAppcsChk.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findSaplHopeAppcsChk.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1356,219
097,2026-07-31T03:40:19.9059063+09:00,2026-07-31T03:40:20.0106526+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/saveHopeAppcsDtls.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/saveHopeAppcsDtls.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1350,219
098,2026-07-31T03:40:21.3568358+09:00,2026-07-31T03:40:21.7295371+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1359,2160
099,2026-07-31T03:40:22.1836665+09:00,2026-07-31T03:40:22.2179195+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findMyGLIOList.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findMyGLIOList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1046,456
100,2026-07-31T03:40:22.2199248+09:00,2026-07-31T03:40:22.2419893+09:00,GET,sugangh.seowon.ac.kr,/com/SsoCtr/findSysdate.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findSysdate.do,200,text/xml;charset=UTF-8,860,453
101,2026-07-31T03:40:22.3469712+09:00,2026-07-31T03:40:22.4003644+09:00,POST,sugangh.seowon.ac.kr,/report/callReport.jsp,https://sugangh.seowon.ac.kr/report/callReport.jsp,200,text/html;charset=UTF-8,1552,4059
102,2026-07-31T03:40:22.4380907+09:00,2026-07-31T03:40:22.4581442+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1002,338
103,2026-07-31T03:40:23.1629592+09:00,2026-07-31T03:40:23.1980399+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1002,337
104,2026-07-31T03:40:23.2000451+09:00,2026-07-31T03:40:23.2921119+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1031,68789
105,2026-07-31T03:40:23.2000451+09:00,2026-07-31T03:40:23.2541272+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1018,325
106,2026-07-31T03:40:23.2561324+09:00,2026-07-31T03:40:23.4239542+09:00,POST,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp,200,text/html;charset=UTF-8,1031,68789
107,2026-07-31T03:40:23.3061452+09:00,2026-07-31T03:40:23.3412217+09:00,GET,sugangh.seowon.ac.kr,/report/report_server.jsp,https://sugangh.seowon.ac.kr/report/report_server.jsp?uid=c4c3d8d47645749e3822c8f4ad5e814ce&clipUID=c4c3d8d47645749e3822c8f4ad5e814ce&ClipType=exportViewImage&ClipData=%7B%22image%22%3A%22d3e596e9fe3a4431a56752f37a89ee07%22%2C%22reportkey%22%3A%22c4c3d8d47645749e3822c8f4ad5e814ce%22%7D,200,image/png;charset=utf-8,1019,5100
